"Order Id","Created at","Amount Ex tax","Montant de la taxe",Montant,Rabais,Payé,Remboursé,Modifier,"Sales Person",Till,"Méthode d'expédition","Méthode de paiement",Warehouse,Magasin
300015574,"2016-02-19 11:50:25","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011416,"2016-02-19 11:54:10","43,48 $","6,51 $","49,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015575,"2016-02-19 12:04:21","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011417,"2016-02-19 12:12:36","24,00 $","3,59 $","27,59 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015576,"2016-02-19 12:25:51","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015577,"2016-02-19 12:28:23","21,05 $","3,15 $","24,20 $","0,00 $","25,00 $",,"0,80 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015578,"2016-02-19 13:48:13","8,60 $","1,29 $","9,89 $","0,00 $","9,89 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011418,"2016-02-19 15:45:22","40,00 $","5,99 $","45,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015579,"2016-02-20 03:45:49","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015580,"2016-02-20 03:46:39","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015581,"2016-02-20 03:47:18","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011419,"2016-02-20 03:49:02","24,00 $","3,59 $","27,59 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015582,"2016-02-20 03:52:06","6,09 $","0,91 $","7,00 $","0,00 $","20,00 $",,"13,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015583,"2016-02-20 03:54:57","6,09 $","0,91 $","7,00 $","0,00 $","20,00 $",,"13,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015584,"2016-02-20 03:55:58","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015585,"2016-02-20 05:14:51","8,65 $","1,29 $","9,94 $","0,00 $","9,94 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015586,"2016-02-20 10:11:46","75,85 $","11,36 $","87,21 $","0,00 $","87,21 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011420,"2016-02-20 15:26:31","163,52 $","24,49 $","188,01 $","0,00 $","0,00 $","188,01 $",,,,,"Facturation / Entente de Crédit","NO Warehouse",Francais
300015587,"2016-02-21 03:48:56","6,09 $","0,91 $","7,00 $","0,00 $","20,00 $",,"13,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015588,"2016-02-21 03:55:37","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015589,"2016-02-21 03:56:50","4,56 $","0,68 $","5,24 $","0,00 $","20,00 $",,"14,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015590,"2016-02-21 03:57:58","4,56 $","0,68 $","5,24 $","0,00 $","10,00 $",,"4,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015591,"2016-02-21 03:58:39","12,18 $","1,82 $","14,00 $","0,00 $","14,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015592,"2016-02-21 07:09:00","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015593,"2016-02-21 07:10:47","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015594,"2016-02-21 07:13:13","46,70 $","7,00 $","53,70 $","0,00 $","53,70 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015595,"2016-02-21 07:27:05","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015596,"2016-02-21 11:45:07","74,25 $","11,12 $","85,37 $","0,00 $","85,37 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015597,"2016-02-21 11:55:19","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015598,"2016-02-21 12:25:04","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015599,"2016-02-21 12:33:51","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015600,"2016-02-21 12:59:35","27,85 $","4,17 $","32,02 $","0,00 $","32,02 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015601,"2016-02-22 02:31:27","23,35 $","3,50 $","26,85 $","0,00 $","30,00 $",,"3,15 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015602,"2016-02-22 02:32:42","23,35 $","3,50 $","26,85 $","0,00 $","27,00 $",,"0,15 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015603,"2016-02-22 02:57:27","37,95 $","5,69 $","43,64 $","0,00 $","43,64 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015604,"2016-02-22 06:35:43","74,25 $","11,12 $","85,37 $","0,00 $","85,37 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015605,"2016-02-22 07:34:48","12,45 $","1,86 $","14,31 $","0,00 $","20,00 $",,"5,69 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015606,"2016-02-23 05:27:37","31,80 $","4,76 $","36,56 $","0,00 $","40,00 $",,"3,44 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015607,"2016-02-23 05:57:33","22,70 $","3,40 $","26,10 $","0,00 $","26,10 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015608,"2016-02-23 07:17:39","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015609,"2016-02-23 08:16:17","92,20 $","13,81 $","106,01 $","0,00 $","106,01 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
300015610,"2016-02-23 08:20:42","81,76 $","12,25 $","94,01 $","0,00 $","94,01 $","94,01 $",,,"Gare BSP",,"X-POS Master Card","NO Warehouse",xpos
300015611,"2016-02-23 14:03:00","11,55 $","1,73 $","13,28 $","0,00 $","13,28 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015612,"2016-02-24 02:26:40","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015613,"2016-02-24 02:37:19","19,85 $","2,97 $","22,82 $","0,00 $","40,00 $",,"17,18 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015614,"2016-02-24 06:38:05","9,45 $","1,41 $","10,86 $","0,00 $","20,00 $",,"9,14 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011421,"2016-02-24 07:13:58","43,48 $","6,51 $","49,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011422,"2016-02-24 07:22:37","40,00 $","5,99 $","45,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011423,"2016-02-24 10:07:10","3 715,00 $","556,32 $","4 271,32 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
300015615,"2016-02-24 12:11:52","39,70 $","5,95 $","45,65 $","0,00 $","45,65 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
100011424,"2016-02-24 14:36:43","21,74 $","3,26 $","25,00 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011425,"2016-02-24 16:20:54","92,20 $","13,81 $","106,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015616,"2016-02-25 07:13:04","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015617,"2016-02-25 07:24:09","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015618,"2016-02-25 07:27:18","37,40 $","5,60 $","43,00 $","0,00 $","45,00 $",,"2,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015619,"2016-02-25 10:23:10","26,10 $","3,91 $","30,01 $","0,00 $","30,01 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015620,"2016-02-25 10:31:33","163,52 $","24,49 $","188,01 $","0,00 $","188,01 $",,,,"Gare BSP",,"X-POS Cash","NO Warehouse",xpos
300015621,"2016-02-25 10:56:24","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011426,"2016-02-25 13:06:11","136,95 $","20,51 $","157,46 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015622,"2016-02-25 13:25:27","23,75 $","3,56 $","27,31 $","0,00 $","27,31 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015623,"2016-02-26 02:21:33","74,25 $","11,12 $","85,37 $","0,00 $","85,37 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011427,"2016-02-26 05:04:21","194,60 $","29,14 $","223,74 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011428,"2016-02-26 05:46:05","122,64 $","18,36 $","141,00 $","0,00 $","0,00 $","141,00 $",,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011429,"2016-02-26 06:41:58","40,88 $","6,12 $","47,00 $","0,00 $","0,00 $","47,00 $",,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011430,"2016-02-26 06:49:02","294,60 $","44,12 $","338,72 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015624,"2016-02-26 06:58:45","173,30 $","25,96 $","199,26 $","0,00 $","199,26 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015625,"2016-02-26 07:21:51","101,00 $","15,12 $","116,12 $","0,00 $","116,12 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015626,"2016-02-26 07:24:07","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015627,"2016-02-26 07:25:26","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015628,"2016-02-26 07:28:10","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015629,"2016-02-26 07:29:29","31,80 $","4,76 $","36,56 $","0,00 $","40,00 $",,"3,44 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015630,"2016-02-26 07:33:24","31,80 $","4,76 $","36,56 $","0,00 $","40,00 $",,"3,44 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015631,"2016-02-26 07:35:01","31,80 $","4,76 $","36,56 $","0,00 $","40,00 $",,"3,44 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015632,"2016-02-26 07:37:44","42,40 $","6,35 $","48,75 $","0,00 $","48,75 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015633,"2016-02-26 08:53:58","9,45 $","1,41 $","10,86 $","0,00 $","20,00 $",,"9,14 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015634,"2016-02-26 10:13:41","92,18 $","13,80 $","105,98 $","0,00 $","105,98 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
100011431,"2016-02-26 11:14:40","245,28 $","36,73 $","282,01 $","0,00 $","0,00 $","282,01 $",,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011432,"2016-02-26 13:10:49","43,48 $","6,51 $","49,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011433,"2016-02-27 02:10:59","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $","94,01 $",,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015635,"2016-02-27 03:36:20","4,56 $","0,68 $","5,24 $","0,00 $","20,00 $",,"14,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015636,"2016-02-27 03:37:39","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015637,"2016-02-27 05:26:42","10,35 $","1,55 $","11,90 $","0,00 $","11,90 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015638,"2016-02-27 06:24:39","22,95 $","3,44 $","26,39 $","0,00 $","26,39 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015639,"2016-02-27 07:14:21","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015640,"2016-02-27 07:15:15","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015641,"2016-02-27 07:23:48","11,60 $","1,74 $","13,34 $","0,00 $","13,34 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011434,"2016-02-27 08:37:51","560,40 $","83,92 $","644,32 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015642,"2016-02-27 08:50:39","92,18 $","13,80 $","105,98 $","0,00 $","105,98 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
100011435,"2016-02-27 09:18:26","122,64 $","18,36 $","141,00 $","0,00 $","0,00 $","141,00 $",,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015643,"2016-02-27 12:16:21","63,60 $","9,52 $","73,12 $","0,00 $","80,00 $",,"6,88 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011436,"2016-02-27 14:11:23","92,20 $","13,81 $","106,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015644,"2016-02-28 03:53:48","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015645,"2016-02-28 03:55:29","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015646,"2016-02-28 03:56:08","4,56 $","0,68 $","5,24 $","0,00 $","7,00 $",,"1,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011437,"2016-02-28 03:56:36","65,22 $","9,77 $","74,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015647,"2016-02-28 04:48:52","75,68 $","11,33 $","87,01 $","0,00 $","100,00 $","87,01 $","12,99 $",,"Gare BSP",,"X-POS Cash","NO Warehouse",xpos
300015648,"2016-02-28 04:54:01","122,64 $","18,36 $","141,00 $","0,00 $","141,00 $",,,,"Gare BSP",,"X-POS Cash","NO Warehouse",xpos
300015649,"2016-02-28 05:41:48","28,90 $","4,33 $","33,23 $","0,00 $","33,23 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011438,"2016-02-28 07:04:27","20,00 $","3,00 $","23,00 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015650,"2016-02-28 07:17:46","101,00 $","15,12 $","116,12 $","0,00 $","120,00 $",,"3,88 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015651,"2016-02-28 07:20:27","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011439,"2016-02-28 07:31:28","43,48 $","6,51 $","49,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015652,"2016-02-28 08:12:06","8,60 $","1,29 $","9,89 $","0,00 $","9,89 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015653,"2016-02-28 08:52:27","12,45 $","1,86 $","14,31 $","0,00 $","14,31 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015654,"2016-02-28 12:13:22","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015655,"2016-02-28 12:23:56","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015656,"2016-02-28 12:25:47","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015657,"2016-02-29 02:43:11","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015658,"2016-02-29 03:48:01","4,56 $","0,68 $","5,24 $","0,00 $","20,00 $",,"14,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015659,"2016-02-29 03:52:40","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015660,"2016-02-29 06:28:51","19,85 $","2,97 $","22,82 $","0,00 $","25,00 $",,"2,18 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015661,"2016-02-29 07:19:52","23,35 $","3,50 $","26,85 $","0,00 $","27,00 $",,"0,15 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015662,"2016-02-29 07:24:22","23,35 $","3,50 $","26,85 $","0,00 $","30,00 $",,"3,15 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015663,"2016-02-29 07:25:36","37,40 $","5,60 $","43,00 $","0,00 $","50,00 $",,"7,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015664,"2016-02-29 07:41:06","37,95 $","5,69 $","43,64 $","0,00 $","43,64 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011440,"2016-02-29 08:47:56","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011441,"2016-02-29 09:00:31","94,30 $","14,13 $","108,43 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015665,"2016-02-29 09:21:44","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015666,"2016-02-29 12:14:51","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015667,"2016-02-29 12:24:01","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015668,"2016-02-29 12:25:46","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015669,"2016-03-01 02:18:55","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011442,"2016-03-01 03:43:48","43,48 $","6,51 $","49,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015670,"2016-03-01 03:46:11","12,18 $","1,82 $","14,00 $","0,00 $","14,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015671,"2016-03-01 03:51:37","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015672,"2016-03-01 03:52:30","4,56 $","0,68 $","5,24 $","0,00 $","10,00 $",,"4,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015673,"2016-03-01 03:53:11","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015674,"2016-03-01 03:53:41","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015675,"2016-03-01 03:56:16","6,09 $","0,91 $","7,00 $","0,00 $","20,00 $",,"13,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015676,"2016-03-01 03:59:37","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015677,"2016-03-01 04:00:08","6,09 $","0,91 $","7,00 $","0,00 $","20,00 $",,"13,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015678,"2016-03-01 04:00:50","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015679,"2016-03-01 04:01:28","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015680,"2016-03-01 04:02:04","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011443,"2016-03-01 04:04:43","154,30 $","23,11 $","177,41 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011444,"2016-03-01 05:02:31","21,74 $","3,26 $","25,00 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015681,"2016-03-01 05:25:17","169,00 $","25,31 $","194,31 $","0,00 $","194,31 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015682,"2016-03-01 05:29:58","13,65 $","2,04 $","15,69 $","0,00 $","15,69 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015683,"2016-03-01 06:16:39","16,25 $","2,43 $","18,68 $","0,00 $","18,68 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011445,"2016-03-01 07:06:02","21,74 $","3,26 $","25,00 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015684,"2016-03-01 07:06:42","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015685,"2016-03-01 07:32:39","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015686,"2016-03-01 08:17:07","11,55 $","1,73 $","13,28 $","0,00 $","13,28 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015687,"2016-03-01 09:21:04","101,00 $","15,12 $","116,12 $","0,00 $","116,12 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015688,"2016-03-01 09:27:26","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015689,"2016-03-01 09:28:07","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015690,"2016-03-01 09:28:48","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015691,"2016-03-01 09:29:38","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015692,"2016-03-01 09:30:41","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015693,"2016-03-01 09:31:36","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015694,"2016-03-01 09:32:30","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015695,"2016-03-01 09:34:22","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
100011446,"2016-03-01 09:44:36","659,10 $","98,71 $","757,81 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015696,"2016-03-01 09:51:04","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015697,"2016-03-01 09:52:54","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015698,"2016-03-01 09:55:49","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015699,"2016-03-01 09:58:03","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015700,"2016-03-01 09:59:02","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015701,"2016-03-01 09:59:54","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015702,"2016-03-01 10:02:22","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
